sale_id,store_id,product_id,sale_date,quantity,revenue
2674,S001,P012,2026-07-23,8,279.92
2675,S001,P013,2026-07-23,7,209.93
2676,S001,P014,2026-07-23,7,139.93
2677,S001,P015,2026-07-23,2,109.98
2678,S001,P016,2026-07-23,6,419.94
2679,S001,P017,2026-07-23,5,174.95
2680,S001,P018,2026-07-23,4,59.96
2681,S001,P019,2026-07-23,7,195.93
2682,S001,P020,2026-07-23,8,599.92
2683,S002,P001,2026-07-23,8,479.92
2684,S002,P002,2026-07-23,6,239.94
2685,S002,P003,2026-07-23,6,539.94
2686,S002,P004,2026-07-23,3,59.97
2687,S002,P005,2026-07-23,7,209.93
2688,S002,P006,2026-07-23,9,1079.91
2689,S002,P007,2026-07-23,5,499.95
2690,S002,P008,2026-07-23,2,159.98
2691,S002,P009,2026-07-23,7,349.93
2692,S002,P010,2026-07-23,7,174.93
2693,S002,P011,2026-07-23,6,269.94
2694,S002,P012,2026-07-23,8,279.92
2695,S002,P013,2026-07-23,8,239.92
2696,S002,P014,2026-07-23,5,99.95
2697,S002,P015,2026-07-23,3,164.97
2698,S002,P016,2026-07-23,8,559.92
2699,S002,P017,2026-07-23,7,244.93
2700,S002,P018,2026-07-23,3,44.97
2701,S002,P019,2026-07-23,2,55.98
2702,S002,P020,2026-07-23,6,449.94
2703,S003,P001,2026-07-23,7,419.93
2704,S003,P002,2026-07-23,2,79.98
2705,S003,P003,2026-07-23,3,269.97
2706,S003,P004,2026-07-23,2,39.98
2707,S003,P005,2026-07-23,5,149.95
2708,S003,P006,2026-07-23,8,959.92
2709,S003,P007,2026-07-23,3,299.97
2710,S003,P008,2026-07-23,2,159.98
2711,S003,P009,2026-07-23,3,149.97
2712,S003,P010,2026-07-23,5,124.95
2713,S003,P011,2026-07-23,6,269.94
2714,S003,P012,2026-07-23,8,279.92
2715,S003,P013,2026-07-23,6,179.94
2716,S003,P014,2026-07-23,5,99.95
2717,S003,P015,2026-07-23,8,439.92
2718,S003,P016,2026-07-23,8,559.92
2719,S003,P017,2026-07-23,7,244.93
2720,S003,P018,2026-07-23,7,104.93
2721,S003,P019,2026-07-23,2,55.98
2722,S003,P020,2026-07-23,7,524.93
2723,S001,P001,2026-07-24,3,179.97
2724,S001,P002,2026-07-24,6,239.94
2725,S001,P003,2026-07-24,3,269.97
2726,S001,P004,2026-07-24,6,119.94
2727,S001,P005,2026-07-24,4,119.96
2728,S001,P006,2026-07-24,8,959.92
2729,S001,P007,2026-07-24,6,599.94
2730,S001,P008,2026-07-24,1,79.99
2731,S001,P009,2026-07-24,3,149.97
2732,S001,P010,2026-07-24,5,124.95
2733,S001,P011,2026-07-24,6,269.94
2734,S001,P012,2026-07-24,4,139.96
2735,S001,P013,2026-07-24,6,179.94
2736,S001,P014,2026-07-24,4,79.96
2737,S001,P015,2026-07-24,7,384.93
2738,S001,P016,2026-07-24,8,559.92
2739,S001,P017,2026-07-24,8,279.92
2740,S001,P018,2026-07-24,7,104.93
2741,S001,P019,2026-07-24,7,195.93
2742,S001,P020,2026-07-24,7,524.93
2743,S002,P001,2026-07-24,8,479.92
2744,S002,P002,2026-07-24,7,279.93
2745,S002,P003,2026-07-24,4,359.96
2746,S002,P004,2026-07-24,6,119.94
2747,S002,P005,2026-07-24,5,149.95
2748,S002,P006,2026-07-24,6,719.94
2749,S002,P007,2026-07-24,4,399.96
2750,S002,P008,2026-07-24,1,79.99
2751,S002,P009,2026-07-24,3,149.97
2752,S002,P010,2026-07-24,4,99.96
2753,S002,P011,2026-07-24,8,359.92
2754,S002,P012,2026-07-24,4,139.96
2755,S002,P013,2026-07-24,7,209.93
2756,S002,P014,2026-07-24,3,59.97
2757,S002,P015,2026-07-24,7,384.93
2758,S002,P016,2026-07-24,7,489.93
2759,S002,P017,2026-07-24,5,174.95
2760,S002,P018,2026-07-24,4,59.96
2761,S002,P019,2026-07-24,5,139.95
2762,S002,P020,2026-07-24,4,299.96
2763,S003,P001,2026-07-24,6,359.94
2764,S003,P002,2026-07-24,8,319.92
2765,S003,P003,2026-07-24,7,629.93
2766,S003,P004,2026-07-24,4,79.96
2767,S003,P005,2026-07-24,4,119.96
2768,S003,P006,2026-07-24,9,1079.91
2769,S003,P007,2026-07-24,7,699.93
2770,S003,P008,2026-07-24,1,79.99
2771,S003,P009,2026-07-24,5,249.95
2772,S003,P010,2026-07-24,8,199.92
2773,S003,P011,2026-07-24,4,179.96
2774,S003,P012,2026-07-24,8,279.92
2775,S003,P013,2026-07-24,8,239.92
2776,S003,P014,2026-07-24,3,59.97
2777,S003,P015,2026-07-24,4,219.96
2778,S003,P016,2026-07-24,2,139.98
2779,S003,P017,2026-07-24,4,139.96
2780,S003,P018,2026-07-24,7,104.93
2781,S003,P019,2026-07-24,2,55.98
2782,S003,P020,2026-07-24,4,299.96
2783,S001,P001,2026-07-25,6,359.94
2784,S001,P002,2026-07-25,8,319.92
2785,S001,P003,2026-07-25,5,449.95
2786,S001,P004,2026-07-25,8,159.92
2787,S001,P005,2026-07-25,6,179.94
2788,S001,P006,2026-07-25,7,839.93
2789,S001,P007,2026-07-25,10,999.9
2790,S001,P008,2026-07-25,1,79.99
2791,S001,P009,2026-07-25,7,349.93
2792,S001,P010,2026-07-25,8,199.92
2793,S001,P011,2026-07-25,5,224.95
2794,S001,P012,2026-07-25,3,104.97
2795,S001,P013,2026-07-25,2,59.98
2796,S001,P014,2026-07-25,7,139.93
2797,S001,P015,2026-07-25,8,439.92
2798,S001,P016,2026-07-25,7,489.93
2799,S001,P017,2026-07-25,3,104.97
2800,S001,P018,2026-07-25,3,44.97
2801,S001,P019,2026-07-25,2,55.98
2802,S001,P020,2026-07-25,8,599.92
2803,S002,P001,2026-07-25,7,419.93
2804,S002,P002,2026-07-25,3,119.97
2805,S002,P003,2026-07-25,8,719.92
2806,S002,P004,2026-07-25,3,59.97
2807,S002,P005,2026-07-25,2,59.98
2808,S002,P006,2026-07-25,10,1199.9
2809,S002,P007,2026-07-25,5,499.95
2810,S002,P008,2026-07-25,1,79.99
2811,S002,P009,2026-07-25,2,99.98
2812,S002,P010,2026-07-25,8,199.92
2813,S002,P011,2026-07-25,10,449.9
2814,S002,P012,2026-07-25,3,104.97
2815,S002,P013,2026-07-25,2,59.98
2816,S002,P014,2026-07-25,7,139.93
2817,S002,P015,2026-07-25,3,164.97
2818,S002,P016,2026-07-25,6,419.94
2819,S002,P017,2026-07-25,8,279.92
2820,S002,P018,2026-07-25,6,89.94
2821,S002,P019,2026-07-25,6,167.94
2822,S002,P020,2026-07-25,8,599.92
2823,S003,P001,2026-07-25,3,179.97
2824,S003,P002,2026-07-25,10,399.9
2825,S003,P003,2026-07-25,5,449.95
2826,S003,P004,2026-07-25,5,99.95
2827,S003,P005,2026-07-25,5,149.95
2828,S003,P006,2026-07-25,6,719.94
2829,S003,P007,2026-07-25,10,999.9
2830,S003,P008,2026-07-25,2,159.98
2831,S003,P009,2026-07-25,7,349.93
2832,S003,P010,2026-07-25,3,74.97
2833,S003,P011,2026-07-25,7,314.93
2834,S003,P012,2026-07-25,8,279.92
2835,S003,P013,2026-07-25,8,239.92
2836,S003,P014,2026-07-25,10,199.9
2837,S003,P015,2026-07-25,2,109.98
2838,S003,P016,2026-07-25,3,209.97
2839,S003,P017,2026-07-25,6,209.94
2840,S003,P018,2026-07-25,10,149.9
2841,S003,P019,2026-07-25,3,83.97
2842,S003,P020,2026-07-25,2,149.98
2843,S001,P001,2026-07-26,10,599.9
2844,S001,P002,2026-07-26,6,239.94
2845,S001,P003,2026-07-26,10,899.9
2846,S001,P004,2026-07-26,6,119.94
2847,S001,P005,2026-07-26,3,89.97
2848,S001,P006,2026-07-26,8,959.92
2849,S001,P007,2026-07-26,2,199.98
2850,S001,P008,2026-07-26,1,79.99
2851,S001,P009,2026-07-26,7,349.93
2852,S001,P010,2026-07-26,7,174.93
2853,S001,P011,2026-07-26,2,89.98
2854,S001,P012,2026-07-26,5,174.95
2855,S001,P013,2026-07-26,5,149.95
2856,S001,P014,2026-07-26,6,119.94
2857,S001,P015,2026-07-26,8,439.92
2858,S001,P016,2026-07-26,7,489.93
2859,S001,P017,2026-07-26,7,244.93
2860,S001,P018,2026-07-26,6,89.94
2861,S001,P019,2026-07-26,3,83.97
2862,S001,P020,2026-07-26,10,749.9
2863,S002,P001,2026-07-26,7,419.93
2864,S002,P002,2026-07-26,6,239.94
2865,S002,P003,2026-07-26,5,449.95
2866,S002,P004,2026-07-26,3,59.97
2867,S002,P005,2026-07-26,10,299.9
2868,S002,P006,2026-07-26,8,959.92
2869,S002,P007,2026-07-26,3,299.97
2870,S002,P008,2026-07-26,1,79.99
2871,S002,P009,2026-07-26,8,399.92
2872,S002,P010,2026-07-26,5,124.95
2873,S002,P011,2026-07-26,8,359.92
2874,S002,P012,2026-07-26,3,104.97
2875,S002,P013,2026-07-26,2,59.98
2876,S002,P014,2026-07-26,8,159.92
2877,S002,P015,2026-07-26,5,274.95
2878,S002,P016,2026-07-26,10,699.9
2879,S002,P017,2026-07-26,5,174.95
2880,S002,P018,2026-07-26,7,104.93
2881,S002,P019,2026-07-26,8,223.92
2882,S002,P020,2026-07-26,10,749.9
2883,S003,P001,2026-07-26,3,179.97
2884,S003,P002,2026-07-26,3,119.97
2885,S003,P003,2026-07-26,7,629.93
2886,S003,P004,2026-07-26,10,199.9
2887,S003,P005,2026-07-26,8,239.92
2888,S003,P006,2026-07-26,10,1199.9
2889,S003,P007,2026-07-26,7,699.93
2890,S003,P009,2026-07-26,6,299.94
2891,S003,P010,2026-07-26,8,199.92
2892,S003,P011,2026-07-26,2,89.98
2893,S003,P012,2026-07-26,3,104.97
2894,S003,P013,2026-07-26,3,89.97
2895,S003,P014,2026-07-26,6,119.94
2896,S003,P015,2026-07-26,5,274.95
2897,S003,P016,2026-07-26,3,209.97
2898,S003,P017,2026-07-26,2,69.98
2899,S003,P018,2026-07-26,5,74.95
2900,S003,P019,2026-07-26,6,167.94
2901,S003,P020,2026-07-26,3,224.97
2902,S001,P001,2026-07-27,5,299.95
2903,S001,P002,2026-07-27,8,319.92
2904,S001,P003,2026-07-27,4,359.96
2905,S001,P004,2026-07-27,4,79.96
2906,S001,P005,2026-07-27,4,119.96
2907,S001,P006,2026-07-27,10,1199.9
2908,S001,P007,2026-07-27,6,599.94
2909,S001,P008,2026-07-27,1,79.99
2910,S001,P009,2026-07-27,7,349.93
2911,S001,P010,2026-07-27,4,99.96
2912,S001,P011,2026-07-27,7,314.93
2913,S001,P012,2026-07-27,3,104.97
2914,S001,P013,2026-07-27,2,59.98
2915,S001,P014,2026-07-27,7,139.93
2916,S001,P015,2026-07-27,2,109.98
2917,S001,P016,2026-07-27,5,349.95
2918,S001,P017,2026-07-27,4,139.96
2919,S001,P018,2026-07-27,3,44.97
2920,S001,P019,2026-07-27,5,139.95
2921,S001,P020,2026-07-27,7,524.93
2922,S002,P001,2026-07-27,6,359.94
2923,S002,P002,2026-07-27,7,279.93
2924,S002,P003,2026-07-27,8,719.92
2925,S002,P004,2026-07-27,4,79.96
2926,S002,P005,2026-07-27,7,209.93
2927,S002,P006,2026-07-27,10,1199.9
2928,S002,P007,2026-07-27,4,399.96
2929,S002,P008,2026-07-27,2,159.98
2930,S002,P009,2026-07-27,3,149.97
2931,S002,P010,2026-07-27,3,74.97
2932,S002,P011,2026-07-27,3,134.97
2933,S002,P012,2026-07-27,5,174.95
2934,S002,P013,2026-07-27,3,89.97
2935,S002,P014,2026-07-27,5,99.95
2936,S002,P015,2026-07-27,7,384.93
2937,S002,P016,2026-07-27,6,419.94
2938,S002,P017,2026-07-27,4,139.96
2939,S002,P018,2026-07-27,5,74.95
2940,S002,P019,2026-07-27,7,195.93
2941,S002,P020,2026-07-27,6,449.94
2942,S003,P001,2026-07-27,5,299.95
2943,S003,P002,2026-07-27,8,319.92
2944,S003,P003,2026-07-27,6,539.94
2945,S003,P004,2026-07-27,8,159.92
2946,S003,P005,2026-07-27,7,209.93
2947,S003,P006,2026-07-27,6,719.94
2948,S003,P007,2026-07-27,8,799.92
2949,S003,P008,2026-07-27,2,159.98
2950,S003,P009,2026-07-27,8,399.92
2951,S003,P010,2026-07-27,6,149.94
2952,S003,P011,2026-07-27,8,359.92
2953,S003,P012,2026-07-27,8,279.92
2954,S003,P013,2026-07-27,2,59.98
2955,S003,P014,2026-07-27,6,119.94
2956,S003,P015,2026-07-27,5,274.95
2957,S003,P016,2026-07-27,6,419.94
2958,S003,P017,2026-07-27,7,244.93
2959,S003,P018,2026-07-27,4,59.96
2960,S003,P019,2026-07-27,2,55.98
2961,S003,P020,2026-07-27,6,449.94
2962,S001,P001,2026-07-28,2,119.98
2963,S001,P002,2026-07-28,2,79.98
2964,S001,P003,2026-07-28,8,719.92
2965,S001,P004,2026-07-28,6,119.94
2966,S001,P005,2026-07-28,6,179.94
2967,S001,P006,2026-07-28,9,1079.91
2968,S001,P007,2026-07-28,6,599.94
2969,S001,P009,2026-07-28,4,199.96
2970,S001,P010,2026-07-28,8,199.92
2971,S001,P011,2026-07-28,6,269.94
2972,S001,P012,2026-07-28,5,174.95
2973,S001,P013,2026-07-28,2,59.98
2974,S001,P014,2026-07-28,7,139.93
2975,S001,P015,2026-07-28,3,164.97
2976,S001,P016,2026-07-28,7,489.93
2977,S001,P017,2026-07-28,6,209.94
2978,S001,P018,2026-07-28,5,74.95
2979,S001,P019,2026-07-28,2,55.98
2980,S001,P020,2026-07-28,6,449.94
2981,S002,P001,2026-07-28,5,299.95
2982,S002,P002,2026-07-28,8,319.92
2983,S002,P003,2026-07-28,2,179.98
2984,S002,P004,2026-07-28,5,99.95
2985,S002,P005,2026-07-28,3,89.97
2986,S002,P006,2026-07-28,8,959.92
2987,S002,P007,2026-07-28,5,499.95
2988,S002,P009,2026-07-28,6,299.94
2989,S002,P010,2026-07-28,5,124.95
2990,S002,P011,2026-07-28,7,314.93
2991,S002,P012,2026-07-28,8,279.92
2992,S002,P013,2026-07-28,4,119.96
2993,S002,P014,2026-07-28,7,139.93
2994,S002,P015,2026-07-28,2,109.98
2995,S002,P016,2026-07-28,5,349.95
2996,S002,P017,2026-07-28,4,139.96
2997,S002,P018,2026-07-28,8,119.92
2998,S002,P019,2026-07-28,2,55.98
2999,S002,P020,2026-07-28,7,524.93
3000,S003,P001,2026-07-28,3,179.97
3001,S003,P002,2026-07-28,6,239.94
3002,S003,P003,2026-07-28,2,179.98
3003,S003,P004,2026-07-28,2,39.98
3004,S003,P005,2026-07-28,5,149.95
3005,S003,P006,2026-07-28,10,1199.9
3006,S003,P007,2026-07-28,2,199.98
3007,S003,P009,2026-07-28,2,99.98
3008,S003,P010,2026-07-28,5,124.95
3009,S003,P011,2026-07-28,2,89.98
3010,S003,P012,2026-07-28,4,139.96
3011,S003,P013,2026-07-28,5,149.95
3012,S003,P014,2026-07-28,3,59.97
3013,S003,P015,2026-07-28,8,439.92
3014,S003,P016,2026-07-28,3,209.97
3015,S003,P017,2026-07-28,8,279.92
3016,S003,P018,2026-07-28,7,104.93
3017,S003,P019,2026-07-28,7,195.93
3018,S003,P020,2026-07-28,7,524.93
3019,S001,P001,2026-07-29,5,299.95
3020,S001,P002,2026-07-29,4,159.96
3021,S001,P003,2026-07-29,5,449.95
3022,S001,P004,2026-07-29,5,99.95
3023,S001,P005,2026-07-29,8,239.92
3024,S001,P006,2026-07-29,8,959.92
3025,S001,P007,2026-07-29,2,199.98
3026,S001,P008,2026-07-29,2,159.98
3027,S001,P009,2026-07-29,8,399.92
3028,S001,P010,2026-07-29,6,149.94
3029,S001,P011,2026-07-29,3,134.97
3030,S001,P012,2026-07-29,7,244.93
3031,S001,P013,2026-07-29,8,239.92
3032,S001,P014,2026-07-29,4,79.96
3033,S001,P015,2026-07-29,2,109.98
3034,S001,P016,2026-07-29,3,209.97
3035,S001,P017,2026-07-29,6,209.94
3036,S001,P018,2026-07-29,5,74.95
3037,S001,P019,2026-07-29,6,167.94
3038,S001,P020,2026-07-29,3,224.97
3039,S002,P001,2026-07-29,7,419.93
3040,S002,P002,2026-07-29,3,119.97
3041,S002,P003,2026-07-29,8,719.92
3042,S002,P004,2026-07-29,2,39.98
3043,S002,P005,2026-07-29,8,239.92
3044,S002,P006,2026-07-29,7,839.93
3045,S002,P007,2026-07-29,5,499.95
3046,S002,P008,2026-07-29,2,159.98
3047,S002,P009,2026-07-29,6,299.94
3048,S002,P010,2026-07-29,5,124.95
3049,S002,P011,2026-07-29,6,269.94
3050,S002,P012,2026-07-29,5,174.95
3051,S002,P013,2026-07-29,8,239.92
3052,S002,P014,2026-07-29,3,59.97
3053,S002,P015,2026-07-29,3,164.97
3054,S002,P016,2026-07-29,5,349.95
3055,S002,P017,2026-07-29,4,139.96
3056,S002,P018,2026-07-29,3,44.97
3057,S002,P019,2026-07-29,4,111.96
3058,S002,P020,2026-07-29,3,224.97
3059,S003,P001,2026-07-29,7,419.93
3060,S003,P002,2026-07-29,8,319.92
3061,S003,P003,2026-07-29,2,179.98
3062,S003,P004,2026-07-29,2,39.98
3063,S003,P005,2026-07-29,8,239.92
3064,S003,P006,2026-07-29,8,959.92
3065,S003,P007,2026-07-29,6,599.94
3066,S003,P009,2026-07-29,3,149.97
3067,S003,P010,2026-07-29,3,74.97
3068,S003,P011,2026-07-29,2,89.98
3069,S003,P012,2026-07-29,2,69.98
3070,S003,P013,2026-07-29,6,179.94
3071,S003,P014,2026-07-29,2,39.98
3072,S003,P015,2026-07-29,5,274.95
3073,S003,P016,2026-07-29,6,419.94
3074,S003,P017,2026-07-29,7,244.93
3075,S003,P018,2026-07-29,7,104.93
3076,S003,P019,2026-07-29,8,223.92
3077,S003,P020,2026-07-29,2,149.98
3078,S001,P001,2026-07-30,3,179.97
3079,S001,P002,2026-07-30,7,279.93
3080,S001,P003,2026-07-30,2,179.98
3081,S001,P004,2026-07-30,5,99.95
3082,S001,P005,2026-07-30,5,149.95
3083,S001,P006,2026-07-30,9,1079.91
3084,S001,P007,2026-07-30,3,299.97
3085,S001,P009,2026-07-30,3,149.97
3086,S001,P010,2026-07-30,6,149.94
3087,S001,P011,2026-07-30,4,179.96
3088,S001,P012,2026-07-30,3,104.97
3089,S001,P013,2026-07-30,8,239.92
3090,S001,P014,2026-07-30,7,139.93
3091,S001,P015,2026-07-30,6,329.94
3092,S001,P016,2026-07-30,4,279.96
3093,S001,P017,2026-07-30,6,209.94
3094,S001,P018,2026-07-30,6,89.94
3095,S001,P019,2026-07-30,8,223.92
3096,S001,P020,2026-07-30,7,524.93
3097,S002,P001,2026-07-30,8,479.92
3098,S002,P002,2026-07-30,4,159.96
3099,S002,P003,2026-07-30,3,269.97
3100,S002,P004,2026-07-30,4,79.96
3101,S002,P005,2026-07-30,3,89.97
3102,S002,P006,2026-07-30,9,1079.91
3103,S002,P007,2026-07-30,3,299.97
3104,S002,P008,2026-07-30,1,79.99
3105,S002,P009,2026-07-30,4,199.96
3106,S002,P010,2026-07-30,2,49.98
3107,S002,P011,2026-07-30,6,269.94
3108,S002,P012,2026-07-30,6,209.94
3109,S002,P013,2026-07-30,7,209.93
3110,S002,P014,2026-07-30,3,59.97
3111,S002,P015,2026-07-30,7,384.93
3112,S002,P016,2026-07-30,7,489.93
3113,S002,P017,2026-07-30,5,174.95
3114,S002,P018,2026-07-30,6,89.94
3115,S002,P019,2026-07-30,5,139.95
3116,S002,P020,2026-07-30,2,149.98
3117,S003,P001,2026-07-30,4,239.96
3118,S003,P002,2026-07-30,7,279.93
3119,S003,P003,2026-07-30,7,629.93
3120,S003,P004,2026-07-30,5,99.95
3121,S003,P005,2026-07-30,8,239.92
3122,S003,P006,2026-07-30,7,839.93
3123,S003,P007,2026-07-30,7,699.93
3124,S003,P008,2026-07-30,1,79.99
3125,S003,P009,2026-07-30,3,149.97
3126,S003,P010,2026-07-30,4,99.96
3127,S003,P011,2026-07-30,5,224.95
3128,S003,P012,2026-07-30,3,104.97
3129,S003,P013,2026-07-30,8,239.92
3130,S003,P014,2026-07-30,6,119.94
3131,S003,P015,2026-07-30,5,274.95
3132,S003,P016,2026-07-30,3,209.97
3133,S003,P017,2026-07-30,8,279.92
3134,S003,P018,2026-07-30,3,44.97
3135,S003,P019,2026-07-30,4,111.96
3136,S003,P020,2026-07-30,8,599.92
3137,S001,P001,2026-07-31,7,419.93
3138,S001,P002,2026-07-31,3,119.97
3139,S001,P003,2026-07-31,8,719.92
3140,S001,P004,2026-07-31,5,99.95
3141,S001,P005,2026-07-31,2,59.98
3142,S001,P006,2026-07-31,8,959.92
3143,S001,P007,2026-07-31,5,499.95
3144,S001,P008,2026-07-31,2,159.98
3145,S001,P009,2026-07-31,3,149.97
3146,S001,P010,2026-07-31,5,124.95
3147,S001,P011,2026-07-31,3,134.97
3148,S001,P012,2026-07-31,4,139.96
3149,S001,P013,2026-07-31,3,89.97
3150,S001,P014,2026-07-31,4,79.96
3151,S001,P015,2026-07-31,7,384.93
3152,S001,P016,2026-07-31,2,139.98
3153,S001,P017,2026-07-31,5,174.95
3154,S001,P018,2026-07-31,8,119.92
3155,S001,P019,2026-07-31,4,111.96
3156,S001,P020,2026-07-31,2,149.98
3157,S002,P001,2026-07-31,6,359.94
3158,S002,P002,2026-07-31,7,279.93
3159,S002,P003,2026-07-31,8,719.92
3160,S002,P004,2026-07-31,3,59.97
3161,S002,P005,2026-07-31,2,59.98
3162,S002,P006,2026-07-31,8,959.92
3163,S002,P007,2026-07-31,7,699.93
3164,S002,P008,2026-07-31,2,159.98
3165,S002,P009,2026-07-31,2,99.98
3166,S002,P010,2026-07-31,8,199.92
3167,S002,P011,2026-07-31,2,89.98
3168,S002,P012,2026-07-31,3,104.97
3169,S002,P013,2026-07-31,8,239.92
3170,S002,P014,2026-07-31,8,159.92
3171,S002,P015,2026-07-31,6,329.94
3172,S002,P016,2026-07-31,7,489.93
3173,S002,P017,2026-07-31,7,244.93
3174,S002,P018,2026-07-31,6,89.94
3175,S002,P019,2026-07-31,3,83.97
3176,S002,P020,2026-07-31,5,374.95
3177,S003,P001,2026-07-31,3,179.97
3178,S003,P002,2026-07-31,8,319.92
3179,S003,P003,2026-07-31,4,359.96
3180,S003,P004,2026-07-31,4,79.96
3181,S003,P005,2026-07-31,2,59.98
3182,S003,P006,2026-07-31,6,719.94
3183,S003,P007,2026-07-31,7,699.93
3184,S003,P008,2026-07-31,2,159.98
3185,S003,P009,2026-07-31,8,399.92
3186,S003,P010,2026-07-31,5,124.95
3187,S003,P011,2026-07-31,3,134.97
3188,S003,P012,2026-07-31,7,244.93
3189,S003,P013,2026-07-31,6,179.94
3190,S003,P014,2026-07-31,7,139.93
3191,S003,P015,2026-07-31,3,164.97
3192,S003,P016,2026-07-31,5,349.95
3193,S003,P017,2026-07-31,3,104.97
3194,S003,P018,2026-07-31,6,89.94
3195,S003,P019,2026-07-31,4,111.96
3196,S003,P020,2026-07-31,8,599.92
3197,S001,P001,2026-08-01,5,299.95
3198,S001,P002,2026-08-01,6,239.94
3199,S001,P003,2026-08-01,6,539.94
3200,S001,P004,2026-08-01,7,139.93
3201,S001,P005,2026-08-01,8,239.92
3202,S001,P006,2026-08-01,8,959.92
3203,S001,P007,2026-08-01,5,499.95
3204,S001,P008,2026-08-01,2,159.98
3205,S001,P009,2026-08-01,6,299.94
3206,S001,P010,2026-08-01,6,149.94
3207,S001,P011,2026-08-01,2,89.98
3208,S001,P012,2026-08-01,10,349.9
3209,S001,P013,2026-08-01,8,239.92
3210,S001,P014,2026-08-01,6,119.94
3211,S001,P015,2026-08-01,10,549.9
3212,S001,P016,2026-08-01,10,699.9
3213,S001,P017,2026-08-01,5,174.95
3214,S001,P018,2026-08-01,3,44.97
3215,S001,P019,2026-08-01,5,139.95
3216,S001,P020,2026-08-01,5,374.95
3217,S002,P001,2026-08-01,6,359.94
3218,S002,P002,2026-08-01,2,79.98
3219,S002,P003,2026-08-01,7,629.93
3220,S002,P004,2026-08-01,10,199.9
3221,S002,P005,2026-08-01,3,89.97
3222,S002,P006,2026-08-01,7,839.93
3223,S002,P007,2026-08-01,2,199.98
3224,S002,P008,2026-08-01,2,159.98
3225,S002,P009,2026-08-01,7,349.93
3226,S002,P010,2026-08-01,7,174.93
3227,S002,P011,2026-08-01,8,359.92
3228,S002,P012,2026-08-01,6,209.94
3229,S002,P013,2026-08-01,5,149.95
3230,S002,P014,2026-08-01,3,59.97
3231,S002,P015,2026-08-01,3,164.97
3232,S002,P016,2026-08-01,5,349.95
3233,S002,P017,2026-08-01,3,104.97
3234,S002,P018,2026-08-01,6,89.94
3235,S002,P019,2026-08-01,7,195.93
3236,S002,P020,2026-08-01,10,749.9
3237,S003,P001,2026-08-01,3,179.97
3238,S003,P002,2026-08-01,6,239.94
3239,S003,P003,2026-08-01,7,629.93
3240,S003,P004,2026-08-01,8,159.92
3241,S003,P005,2026-08-01,8,239.92
3242,S003,P006,2026-08-01,8,959.92
3243,S003,P007,2026-08-01,10,999.9
3244,S003,P008,2026-08-01,1,79.99
3245,S003,P009,2026-08-01,8,399.92
3246,S003,P010,2026-08-01,8,199.92
3247,S003,P011,2026-08-01,8,359.92
3248,S003,P012,2026-08-01,6,209.94
3249,S003,P013,2026-08-01,6,179.94
3250,S003,P014,2026-08-01,3,59.97
3251,S003,P015,2026-08-01,8,439.92
3252,S003,P016,2026-08-01,10,699.9
3253,S003,P017,2026-08-01,5,174.95
3254,S003,P018,2026-08-01,3,44.97
3255,S003,P019,2026-08-01,3,83.97
3256,S003,P020,2026-08-01,8,599.92
3257,S001,P001,2026-08-02,7,419.93
3258,S001,P002,2026-08-02,6,239.94
3259,S001,P003,2026-08-02,3,269.97
3260,S001,P004,2026-08-02,7,139.93
3261,S001,P005,2026-08-02,8,239.92
3262,S001,P006,2026-08-02,11,1319.89
3263,S001,P007,2026-08-02,2,199.98
3264,S001,P009,2026-08-02,10,499.9
3265,S001,P010,2026-08-02,8,199.92
3266,S001,P011,2026-08-02,2,89.98
3267,S001,P012,2026-08-02,10,349.9
3268,S001,P013,2026-08-02,2,59.98
3269,S001,P014,2026-08-02,6,119.94
3270,S001,P015,2026-08-02,3,164.97
3271,S001,P016,2026-08-02,10,699.9
3272,S001,P017,2026-08-02,8,279.92
3273,S001,P018,2026-08-02,3,44.97
3274,S001,P019,2026-08-02,2,55.98
3275,S001,P020,2026-08-02,8,599.92
3276,S002,P001,2026-08-02,3,179.97
3277,S002,P002,2026-08-02,2,79.98
3278,S002,P003,2026-08-02,3,269.97
3279,S002,P004,2026-08-02,7,139.93
3280,S002,P005,2026-08-02,6,179.94
3281,S002,P006,2026-08-02,6,719.94
3282,S002,P007,2026-08-02,7,699.93
3283,S002,P008,2026-08-02,2,159.98
3284,S002,P009,2026-08-02,7,349.93
3285,S002,P010,2026-08-02,6,149.94
3286,S002,P011,2026-08-02,8,359.92
3287,S002,P012,2026-08-02,6,209.94
3288,S002,P013,2026-08-02,2,59.98
3289,S002,P014,2026-08-02,2,39.98
3290,S002,P015,2026-08-02,7,384.93
3291,S002,P016,2026-08-02,7,489.93
3292,S002,P017,2026-08-02,6,209.94
3293,S002,P018,2026-08-02,2,29.98
3294,S002,P019,2026-08-02,2,55.98
3295,S002,P020,2026-08-02,7,524.93
3296,S003,P001,2026-08-02,8,479.92
3297,S003,P002,2026-08-02,5,199.95
3298,S003,P003,2026-08-02,7,629.93
3299,S003,P004,2026-08-02,5,99.95
3300,S003,P005,2026-08-02,2,59.98
3301,S003,P006,2026-08-02,12,1439.88
3302,S003,P007,2026-08-02,8,799.92
3303,S003,P009,2026-08-02,2,99.98
3304,S003,P010,2026-08-02,2,49.98
3305,S003,P011,2026-08-02,7,314.93
3306,S003,P012,2026-08-02,3,104.97
3307,S003,P013,2026-08-02,3,89.97
